Line	Abs Time(Sec)	Rel Time (Sec)	Status	Er	Tx	Description	Network	Node	ID	Cycle	Ch	B1-256	Dyn	Symbol Type	Strt-PPI-NULL-Sync-Res	H-CRC	CRC	Tframe	Tss Length	Value	Trigger	Signals
Line	Abs Time(Sec)	Rel Time (Sec)	Status	Er	Tx	Description	Network	Node	Arb ID	Remote	Xtd	B1	B2	B3	B4	B5	B6	B7	B8	Value	Trigger	Signals
Line	Abs Time(Sec)	Rel Time (Sec)	Status	Er	Tx	Description	Network	Node	PT	Trgt	Src	B1	B2	B3	B4	B5	B6	B7	B8	Value	Trigger	Signals
6584	1431.222725	0.001398206	67371008	F	F	MS CAN $7DB	MS CAN		7DB	F	F	7	62	F1	0	0	2	1	3			
6585	1431.223021	0.000296235	2.97968E+14	F	F	MS CAN $505	MS CAN		505	F	F	7	62	F1	0	0	2	3	3			
6586	1431.225349	0.002327919	67371008	F	F	MS CAN $678	MS CAN		678	F	F	2	3E	1	0	0	0	0	0			
6587	1431.229329	0.003979802	67371008	F	F	MS CAN $7F8	MS CAN		7F8	F	F	2	3E	1	0	0	0	0	0			
6588	1431.232601	0.003272116	67371008	F	F	MS CAN $53F	MS CAN		53F	F	F	1	7E	0	0	0	0	0	0			
6589	1431.233347	0.000746012	67371008	F	F	MS CAN $680	MS CAN		680	F	F	2	3E	1	0	0	0	0	0			
6590	1431.234427	0.001080096	67371008	F	F	MS CAN $50F	MS CAN		50F	F	F	1	7E	0	0	0	0	0	0			
6591	1431.237331	0.002903938	67371008	F	F	MS CAN $6A0	MS CAN		6A0	F	F	2	3E	1	0	0	0	0	0			
6592	1431.241361	0.00402987	67371008	F	F	MS CAN $6CC	MS CAN		6CC	F	F	3	22	F1	0	0	0	0	0			
6593	1431.245355	0.003993988	2.96868E+14	F	F	MS CAN $6D8	MS CAN		6D8	F	F	3	22	F1	0	0	0	0	0			
6594	1431.245603	0.000248134	67371008	F	F	MS CAN $514	MS CAN		514	F	F	1	7E	60	0	0	0	0	0			
6595	1431.246551	0.00094825	67371008	F	F	MS CAN $510	MS CAN		510	F	F	1	7E	0	0	0	0	0	0			
6596	1431.249341	0.002790034	67371008	F	F	MS CAN $6E0	MS CAN		6.00E+00	F	F	3	22	F1	0	0	0	0	0			
6597	1431.253367	0.004025698	2.97968E+14	F	F	MS CAN $600	MS CAN		600	F	F	2	3E	1	0	0	0	0	0			
6598	1431.254393	0.001026094	2.97968E+14	F	F	MS CAN $51B	MS CAN		51B	F	F	7	62	F1	0	0	2	3	3			
6599	1431.256877	0.002484083	2.84774E+14	F	F	MS CAN $500	MS CAN		500	F	F	1	7E	0	0	10	0	0	0			
6600	1431.257739	0.000862122	67371008	F	F	MS CAN $6CD	MS CAN		6CD	F	F	7	62	F1	0	0	10	2	3			
6601	1431.258233	0.000494063	2.97968E+14	F	F	MS CAN $678	MS CAN		678	F	F	4	18	0	FF	0	0	0	0			
6602	1431.262099	0.003865838	67371008	F	F	MS CAN $6B0	MS CAN		6B0	F	F	2	3E	1	0	0	0	0	0			
6603	1431.263009	0.000910223	2.84774E+14	F	F	MS CAN $50F	MS CAN		50F	F	F	2	58	0	0	0	0	0	0			
6604	1431.266089	0.003079951	2.83674E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	1	0	0	0	0	0			
6605	1431.266871	0.000782073	67371008	F	F	MS CAN $51C	MS CAN		51C	F	F	7	62	F1	0	0	5	1	3			
6606	1431.273627	0.006756127	5.61851E+14	F	F	MS CAN $504	MS CAN		504	F	F	10	0B	61	1	15	0	0	1			
6607	1431.274419	0.000792086	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	30	0	0	0	0	0	0	0			
6608	1431.282955	0.008535981	4.56297E+14	F	F	MS CAN $504	MS CAN		504	F	F	21	0	0	0	0	0	0	0			
6609	1431.291321	0.00836575	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	3	0	0	0	0	0			
6610	1431.293533	0.002211988	5.61851E+14	F	F	MS CAN $504	MS CAN		504	F	F	10	10	61	3	9	BF	2	2			
6611	1431.294279	0.000746131	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	30	0	0	0	0	0	0	0			
6612	1431.302809	0.008529842	5.61851E+14	F	F	MS CAN $504	MS CAN		504	F	F	21	2	2	0	0	0	0	0			
6613	1431.313985	0.011176109	4.12317E+14	F	F	MS CAN $504	MS CAN		504	F	F	22	0	0	0	30	36	34	0			
6614	1431.323977	0.009991407	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	4A	0	0	0	0	0			
6615	1431.334047	0.010070026	4.12317E+14	F	F	MS CAN $504	MS CAN		504	F	F	6	61	4A	0	1C	80	80	0			
6616	1431.338878	0.004831672	2.97968E+14	F	F	MS CAN $680	MS CAN		680	F	F	4	18	0	FF	0	0	0	0			
6617	1431.342848	0.003969789	2.97968E+14	F	F	MS CAN $6A0	MS CAN		6A0	F	F	4	18	0	FF	0	0	0	0			
6618	1431.346114	0.003266215	2.84774E+14	F	F	MS CAN $510	MS CAN		510	F	F	2	58	0	0	0	0	0	0			
6619	1431.346852	0.000738025	2.97968E+14	F	F	MS CAN $7F8	MS CAN		7F8	F	F	4	18	0	FF	0	0	0	0			
6620	1431.350874	0.004021823	2.96868E+14	F	F	MS CAN $6E0	MS CAN		6.00E+00	F	F	3	19	2	0D	0	0	0	0			
6621	1431.35485	0.003975868	2.96868E+14	F	F	MS CAN $6CC	MS CAN		6CC	F	F	3	19	2	0D	0	0	0	0			
6622	1431.356654	0.001804113	5.61851E+14	F	F	MS CAN $514	MS CAN		514	F	F	10	8	58	2	A5	63	60	C1			
6623	1431.358886	0.002231836	2.97968E+14	F	F	MS CAN $728	MS CAN		728	F	F	4	18	0	FF	0	0	0	0			
6624	1431.359696	0.000809968	2.9357E+14	F	F	MS CAN $6A0	MS CAN		6A0	F	F	30	0	0	0	0	0	0	0			
6625	1431.365302	0.005606055	3.50744E+14	F	F	MS CAN $53F	MS CAN		53F	F	F	5	58	1	C1	84	60	0	0			
6626	1431.367292	0.00199008	5.61851E+14	F	F	MS CAN $514	MS CAN		514	F	F	21	84	60	0	0	0	0	0			
6627	1431.367766	0.000474155	5.61851E+14	F	F	MS CAN $6CD	MS CAN		6CD	F	F	3	59	2	99	FF	FF	FF	FF			
6628	1431.369836	0.002070129	3.50744E+14	F	F	MS CAN $525	MS CAN		525	F	F	5	58	1	98	E4	60	0	0			
6629	1431.387846	0.018009901	2.97968E+14	F	F	MS CAN $51C	MS CAN		51C	F	F	3	7F	19	78	0	5	1	3			
6630	1431.591823	0.203976989	2.96868E+14	F	F	MS CAN $51C	MS CAN		51C	F	F	3	59	2	FB	0	5	1	3			
6631	1431.831439	0.239615679	67371008	F	F	MS CAN $620	MS CAN		620	F	F	2	21	4A	0	0	0	0	0			
6632	1431.838093	0.006654024	67371008	F	F	MS CAN $504	MS CAN		504	F	F	6	61	4A	0	1C	80	80	0			
6633	1432.031769	0.193675995	2.96868E+14	F	F	MS CAN $784	MS CAN		784	F	F	3	19	2	0D	0	0	0	0			
6634	1432.035743	0.003973901	2.96868E+14	F	F	MS CAN $698	MS CAN		698	F	F	3	19	2	0D	0	0	0	0			
6635	1432.039735	0.003991783	2.96868E+14	F	F	MS CAN $7DA	MS CAN		7DA	F	F	3	19	2	0D	0	0	0	0			
6636	1432.040283	0.000548005	5.44258E+14	F	F	MS CAN $785	MS CAN		785	F	F	3	59	2	B9	0	0	0	0			
6637	1432.043757	0.003473997	2.96868E+14	F	F	MS CAN $688	MS CAN		688	F	F	3	19	2	0D	0	0	0	0			
6638	1432.047769	0.004011989	2.97968E+14	F	F	MS CAN $640	MS CAN		640	F	F	4	18	0	FF	0	0	0	0			
6639	1432.050665	0.002896011	2.97968E+14	F	F	MS CAN $513	MS CAN		513	F	F	3	59	2	0D	0	3	2	3			
6640	1432.051767	0.001101971	2.97968E+14	F	F	MS CAN $650	MS CAN		650	F	F	4	18	0	FF	0	0	0	0			
6641	1432.052961	0.001194119	2.97968E+14	F	F	MS CAN $7DB	MS CAN		7DB	F	F	3	59	2	99	0	2	1	3			
6642	1432.054477	0.001516223	2.84774E+14	F	F	MS CAN $50A	MS CAN		50A	F	F	2	58	0	34	30	36	34	41			
6643	1432.055761	0.001284003	2.97968E+14	F	F	MS CAN $7E0	MS CAN		7.00E+00	F	F	4	18	0	FF	0	0	0	0			
6644	1432.056001	0.000240266	2.97968E+14	F	F	MS CAN $511	MS CAN		511	F	F	3	59	2	5B	0	10	3	3			
6645	1432.056875	0.000874162	2.84774E+14	F	F	MS CAN $508	MS CAN		508	F	F	2	58	0	10	14	4	3	41			
6646	1432.058414	0.001538277	2.84774E+14	F	F	MS CAN $7E8	MS CAN		7.00E+08	F	F	2	58	0	49	30	35	43	30			
6647	1432.059762	0.001347959	2.97968E+14	F	F	MS CAN $622	MS CAN		622	F	F	4	18	0	FF	0	0	0	0			
6648	1432.062796	0.003034234	2.84774E+14	F	F	MS CAN $484	MS CAN		484	F	F	2	58	0	0	0	0	0	0			
6649	1432.158301	0.095504999	2.96868E+14	F	F	MS CAN $688	MS CAN		688	F	F	3	22	F1	0	0	0	0	0			
6650	1432.162275	0.003973782	2.96868E+14	F	F	MS CAN $698	MS CAN		698	F	F	3	22	F1	0	0	0	0	0			
6651	1432.166273	0.003997862	2.96868E+14	F	F	MS CAN $784	MS CAN		784	F	F	3	22	F1	0	0	0	0	0			
6652	1432.169789	0.003516018	2.97968E+14	F	F	MS CAN $513	MS CAN		513	F	F	7	62	F1	0	0	3	2	3			
6653	1432.170303	0.000513911	2.97968E+14	F	F	MS CAN $640	MS CAN		640	F	F	2	3E	1	0	0	0	0	0			
6654	1432.173259	0.002956092	5.44258E+14	F	F	MS CAN $785	MS CAN		785	F	F	7	62	F1	0	0	10	1	1			
6655	1432.174287	0.001028121	67371008	F	F	MS CAN $648	MS CAN		648	F	F	2	3E	1	0	0	0	0	0			
6656	1432.176965	0.002678037	2.84774E+14	F	F	MS CAN $508	MS CAN		508	F	F	1	7E	0	10	14	4	3	41			
6657	1432.177915	0.000950217	2.96868E+14	F	F	MS CAN $511	MS CAN		511	F	F	3	7F	22	78	0	10	3	3			
6658	1432.178379	0.000464082	2.97968E+14	F	F	MS CAN $622	MS CAN		622	F	F	2	3E	1	0	0	0	0	0			
6659	1432.179321	0.000942111	67371008	F	F	MS CAN $509	MS CAN		509	F	F	1	7E	0	39	39	31	30	41			
6660	1432.181709	0.002388239	2.84774E+14	F	F	MS CAN $484	MS CAN		484	F	F	1	7E	0	0	0	0	0	0			
6661	1432.205427	0.023717761	2.97968E+14	F	F	MS CAN $511	MS CAN		511	F	F	7	62	F1	0	0	10	3	3			
6662	1432.222138	0.016711235	2.97968E+14	F	F	MS CAN $7E0	MS CAN		7.00E+00	F	F	2	3E	1	0	0	0	0	0			
6663	1432.224418	0.002280056	2.84774E+14	F	F	MS CAN $7E8	MS CAN		7.00E+08	F	F	1	7E	0	49	30	35	43	30			
6664	1432.226114	0.001695991	2.88072E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	3E	1	0	0	0	0	0			
6665	1432.230104	0.003989756	2.97968E+14	F	F	MS CAN $650	MS CAN		650	F	F	2	3E	1	0	0	0	0	0			
6666	1432.23127	0.001166165	2.89172E+14	F	F	MS CAN $504	MS CAN		504	F	F	1	7E	3E	0	1C	80	80	0			
6667	1432.23412	0.002849996	67371008	F	F	MS CAN $658	MS CAN		658	F	F	2	3E	1	0	0	0	0	0			
6668	1432.234358	0.000238061	2.84774E+14	F	F	MS CAN $50A	MS CAN		50A	F	F	1	7E	0	34	30	36	34	41			
6669	1432.238112	0.003753841	2.97968E+14	F	F	MS CAN $728	MS CAN		728	F	F	2	3E	1	0	0	0	0	0			
6670	1432.241892	0.003780186	3.50744E+14	F	F	MS CAN $525	MS CAN		525	F	F	1	7E	0	0	0	0	0	0			
6671	1432.242147	0.000254095	2.96868E+14	F	F	MS CAN $7DA	MS CAN		7DA	F	F	3	22	F1	0	0	0	0	0			
6672	1432.245827	0.00368011	67371008	F	F	MS CAN $50B	MS CAN		50B	F	F	1	7E	0	37	39	31	30	41			
6673	1432.246183	0.000355959	67371008	F	F	MS CAN $628	MS CAN		628	F	F	3	22	F1	0	0	0	0	0			
6674	1432.250149	0.003965974	2.97968E+14	F	F	MS CAN $678	MS CAN		678	F	F	2	3E	1	0	0	0	0	0			
6675	1432.252711	0.002562106	2.97968E+14	F	F	MS CAN $7DB	MS CAN		7DB	F	F	7	62	F1	0	0	2	1	3			
6676	1432.252985	0.000274181	67371008	F	F	MS CAN $505	MS CAN		505	F	F	7	62	F1	0	0	2	3	3			
6677	1432.254137	0.001151979	2.97968E+14	F	F	MS CAN $7F8	MS CAN		7F8	F	F	2	3E	1	0	0	0	0	0			
6678	1432.258121	0.003983796	2.97968E+14	F	F	MS CAN $680	MS CAN		680	F	F	2	3E	1	0	0	0	0	0			
6679	1432.258811	0.000690103	3.50744E+14	F	F	MS CAN $53F	MS CAN		53F	F	F	1	7E	0	0	0	0	0	0			
6680	1432.260909	0.002098262	2.84774E+14	F	F	MS CAN $50F	MS CAN		50F	F	F	1	7E	0	0	0	0	0	0			
6681	1432.262139	0.001229882	2.89172E+14	F	F	MS CAN $6A0	MS CAN		6A0	F	F	2	3E	1	0	0	0	0	0			
6682	1432.264891	0.002752125	2.84774E+14	F	F	MS CAN $510	MS CAN		510	F	F	1	7E	0	0	0	0	0	0			
6683	1432.265879	0.000988126	2.84774E+14	F	F	MS CAN $514	MS CAN		514	F	F	1	7E	60	0	0	0	0	0			
6684	1432.266219	0.000340104	2.96868E+14	F	F	MS CAN $6CC	MS CAN		6CC	F	F	3	22	F1	0	0	0	0	0			
6685	1432.270157	0.003938019	67371008	F	F	MS CAN $6D8	MS CAN		6D8	F	F	3	22	F1	0	0	0	0	0			
6686	1432.274143	0.003985763	2.96868E+14	F	F	MS CAN $6E0	MS CAN		6.00E+00	F	F	3	22	F1	0	0	0	0	0			
6687	1432.274381	0.000238121	67371008	F	F	MS CAN $51B	MS CAN		51B	F	F	7	62	F1	0	0	2	3	3			
6688	1432.277819	0.003438175	5.61851E+14	F	F	MS CAN $6CD	MS CAN		6CD	F	F	7	62	F1	0	0	10	2	3			
6689	1432.278241	0.000421882	67371008	F	F	MS CAN $600	MS CAN		600	F	F	2	3E	1	0	0	0	0	0			
6690	1432.286839	0.008598089	67371008	F	F	MS CAN $500	MS CAN		500	F	F	1	7E	0	0	10	0	0	0			
6691	1432.288105	0.001266003	67371008	F	F	MS CAN $6B0	MS CAN		6B0	F	F	2	3E	1	0	0	0	0	0			
6692	1432.291609	0.003504038	2.97968E+14	F	F	MS CAN $51C	MS CAN		51C	F	F	7	62	F1	0	0	5	1	3			
6693	1432.292097	0.000488102	2.83674E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	1	0	0	0	0	0			
6694	1432.300865	0.008767962	5.61851E+14	F	F	MS CAN $504	MS CAN		504	F	F	10	0B	61	1	15	0	0	1			
6695	1432.301692	0.00082612	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	30	0	0	0	0	0	0	0			
6696	1432.311665	0.009973824	4.56297E+14	F	F	MS CAN $504	MS CAN		504	F	F	21	0	0	0	0	0	0	0			
6697	1432.321305	0.0096398	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	3	0	0	0	0	0			
6698	1432.331369	0.010063827	5.61851E+14	F	F	MS CAN $504	MS CAN		504	F	F	10	10	61	3	9	BF	2	2			
6699	1432.332347	0.000978053	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	30	0	0	0	0	0	0	0			
6700	1432.341019	0.008671999	5.61851E+14	F	F	MS CAN $504	MS CAN		504	F	F	21	2	2	0	0	0	0	0			
6701	1432.353317	0.012297988	4.12317E+14	F	F	MS CAN $504	MS CAN		504	F	F	22	0	0	0	30	36	34	0			
6702	1432.361309	0.007991612	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	4A	0	0	0	0	0			
6703	1432.372857	0.011547923	4.12317E+14	F	F	MS CAN $504	MS CAN		504	F	F	6	61	4A	0	1C	80	80	0			
6704	1432.871417	0.49856019	67371008	F	F	MS CAN $620	MS CAN		620	F	F	2	21	4A	0	0	0	0	0			
6705	1432.874881	0.003464043	67371008	F	F	MS CAN $504	MS CAN		504	F	F	6	61	4A	0	1C	80	80	0			
6706	1433.181747	0.306866169	67371008	F	F	MS CAN $688	MS CAN		688	F	F	3	22	F1	0	0	0	0	0			
6707	1433.185711	0.003963828	67371008	F	F	MS CAN $698	MS CAN		698	F	F	3	22	F1	0	0	0	0	0			
6708	1433.189459	0.003748	67371008	F	F	MS CAN $513	MS CAN		513	F	F	7	62	F1	0	0	3	2	3			
6709	1433.189711	0.000252128	67371008	F	F	MS CAN $784	MS CAN		784	F	F	3	22	F1	0	0	0	0	0			
6710	1433.193755	0.004043996	67371008	F	F	MS CAN $640	MS CAN		640	F	F	2	3E	1	0	0	0	0	0			
6711	1433.196415	0.002660096	67371008	F	F	MS CAN $508	MS CAN		508	F	F	1	7E	0	10	14	4	3	41			
6712	1433.197365	0.000950098	2.97968E+14	F	F	MS CAN $511	MS CAN		511	F	F	3	7F	22	78	0	10	3	3			
6713	1433.197791	0.000426054	67371008	F	F	MS CAN $648	MS CAN		648	F	F	2	3E	1	0	0	0	0	0			
6714	1433.198147	0.000356197	67371008	F	F	MS CAN $785	MS CAN		785	F	F	7	62	F1	0	0	10	1	1			
6715	1433.20126	0.003112197	67371008	F	F	MS CAN $509	MS CAN		509	F	F	1	7E	0	39	39	31	30	41			
6716	1433.201744	0.000484049	67371008	F	F	MS CAN $622	MS CAN		622	F	F	2	3E	1	0	0	0	0	0			
6717	1433.211782	0.010038078	67371008	F	F	MS CAN $484	MS CAN		484	F	F	1	7E	0	0	0	0	0	0			
6718	1433.225768	0.013985872	2.97968E+14	F	F	MS CAN $511	MS CAN		511	F	F	7	62	F1	0	0	10	3	3			
6719	1433.247041	0.021272957	67371008	F	F	MS CAN $7E0	MS CAN		7.00E+00	F	F	2	3E	1	0	0	0	0	0			
6720	1433.251136	0.004095852	2.88072E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	3E	1	0	0	0	0	0			
6721	1433.251636	0.000500023	67371008	F	F	MS CAN $7E8	MS CAN		7.00E+08	F	F	1	7E	0	49	30	35	43	30			
6722	1433.255008	0.003371894	67371008	F	F	MS CAN $650	MS CAN		650	F	F	2	3E	1	0	0	0	0	0			
6723	1433.256504	0.001496077	2.89172E+14	F	F	MS CAN $504	MS CAN		504	F	F	1	7E	3E	0	1C	80	80	0			
6724	1433.259009	0.002504647	67371008	F	F	MS CAN $658	MS CAN		658	F	F	2	3E	1	0	0	0	0	0			
6725	1433.263018	0.004009128	67371008	F	F	MS CAN $728	MS CAN		728	F	F	2	3E	1	0	0	0	0	0			
6726	1433.263876	0.000858188	67371008	F	F	MS CAN $50A	MS CAN		50A	F	F	1	7E	0	34	30	36	34	41			
6727	1433.264817	0.000940263	67371008	F	F	MS CAN $50B	MS CAN		50B	F	F	1	7E	0	37	39	31	30	41			
6728	1433.267041	0.002223969	67371008	F	F	MS CAN $7DA	MS CAN		7DA	F	F	3	22	F1	0	0	0	0	0			
6729	1433.271166	0.004125834	67371008	F	F	MS CAN $628	MS CAN		628	F	F	3	22	F1	0	0	0	0	0			
6730	1433.272692	0.001525998	67371008	F	F	MS CAN $525	MS CAN		525	F	F	1	7E	0	0	0	0	0	0			
6731	1433.272961	0.000268161	67371008	F	F	MS CAN $7DB	MS CAN		7DB	F	F	7	62	F1	0	0	2	1	3			
6732	1433.273229	0.000268161	67371008	F	F	MS CAN $505	MS CAN		505	F	F	7	62	F1	0	0	2	3	3			
6733	1433.275049	0.001819968	67371008	F	F	MS CAN $678	MS CAN		678	F	F	2	3E	1	0	0	0	0	0			
6734	1433.279029	0.003979981	67371008	F	F	MS CAN $7F8	MS CAN		7F8	F	F	2	3E	1	0	0	0	0	0			
6735	1433.279395	0.000366151	67371008	F	F	MS CAN $50F	MS CAN		50F	F	F	1	7E	0	0	0	0	0	0			
6736	1433.282919	0.003524184	67371008	F	F	MS CAN $53F	MS CAN		53F	F	F	1	7E	0	0	0	0	0	0			
6737	1433.283169	0.000249982	67371008	F	F	MS CAN $680	MS CAN		680	F	F	2	3E	1	0	0	0	0	0			
6738	1433.287025	0.003856003	67371008	F	F	MS CAN $6A0	MS CAN		6A0	F	F	2	3E	1	0	0	0	0	0			
6739	1433.291157	0.004131794	67371008	F	F	MS CAN $6CC	MS CAN		6CC	F	F	3	22	F1	0	0	0	0	0			
6740	1433.293687	0.002530098	67371008	F	F	MS CAN $510	MS CAN		510	F	F	1	7E	0	0	0	0	0	0			
6741	1433.295053	0.001366019	67371008	F	F	MS CAN $6D8	MS CAN		6D8	F	F	3	22	F1	0	0	0	0	0			
6742	1433.295301	0.000248075	67371008	F	F	MS CAN $514	MS CAN		514	F	F	1	7E	60	0	0	0	0	0			
6743	1433.299033	0.003731906	67371008	F	F	MS CAN $6E0	MS CAN		6.00E+00	F	F	3	22	F1	0	0	0	0	0			
6744	1433.303067	0.004034042	67371008	F	F	MS CAN $600	MS CAN		600	F	F	2	3E	1	0	0	0	0	0			
6745	1433.303465	0.000398099	67371008	F	F	MS CAN $51B	MS CAN		51B	F	F	7	62	F1	0	0	2	3	3			
6746	1433.307225	0.003760099	67371008	F	F	MS CAN $500	MS CAN		500	F	F	1	7E	0	0	10	0	0	0			
6747	1433.308117	0.000892162	67371008	F	F	MS CAN $6CD	MS CAN		6CD	F	F	7	62	F1	0	0	10	2	3			
6748	1433.308577	0.000460088	67371008	F	F	MS CAN $6B0	MS CAN		6B0	F	F	2	3E	1	0	0	0	0	0			
6749	1433.311459	0.002882063	67371008	F	F	MS CAN $51C	MS CAN		51C	F	F	7	62	F1	0	0	5	1	3			
6750	1433.312451	0.000992	2.83674E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	1	0	0	0	0	0			
6751	1433.317657	0.005205989	5.61851E+14	F	F	MS CAN $504	MS CAN		504	F	F	10	0B	61	1	15	0	0	1			
6752	1433.318453	0.00079602	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	30	0	0	0	0	0	0	0			
6753	1433.327923	0.009469986	4.56297E+14	F	F	MS CAN $504	MS CAN		504	F	F	21	0	0	0	0	0	0	0			
6754	1433.341307	0.013383329	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	3	0	0	0	0	0			
6755	1433.348047	0.006739974	5.61851E+14	F	F	MS CAN $504	MS CAN		504	F	F	10	10	61	3	9	BF	2	2			
6756	1433.348791	0.000744104	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	30	0	0	0	0	0	0	0			
6757	1433.357869	0.009077907	5.61851E+14	F	F	MS CAN $504	MS CAN		504	F	F	21	2	2	0	0	0	0	0			
6758	1433.368221	0.010352075	4.12317E+14	F	F	MS CAN $504	MS CAN		504	F	F	22	0	0	0	30	36	34	0			
6759	1433.381304	0.013083279	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	4A	0	0	0	0	0			
6760	1433.388386	0.007081985	4.12317E+14	F	F	MS CAN $504	MS CAN		504	F	F	6	61	4A	0	1C	80	80	0			
6761	1433.891444	0.503058016	67371008	F	F	MS CAN $620	MS CAN		620	F	F	2	21	4A	0	0	0	0	0			
6762	1433.892522	0.001078188	67371008	F	F	MS CAN $504	MS CAN		504	F	F	6	61	4A	0	1C	80	80	0			
6763	1434.211688	0.319165587	67371008	F	F	MS CAN $688	MS CAN		688	F	F	3	22	F1	0	0	0	0	0			
6764	1434.215658	0.003969967	67371008	F	F	MS CAN $698	MS CAN		698	F	F	3	22	F1	0	0	0	0	0			
6765	1434.219194	0.003536224	67371008	F	F	MS CAN $513	MS CAN		513	F	F	7	62	F1	0	0	3	2	3			
6766	1434.21967	0.000475824	67371008	F	F	MS CAN $784	MS CAN		784	F	F	3	22	F1	0	0	0	0	0			
6767	1434.223036	0.003366232	67371008	F	F	MS CAN $785	MS CAN		785	F	F	7	62	F1	0	0	10	1	1			
6768	1434.223702	0.000666022	67371008	F	F	MS CAN $640	MS CAN		640	F	F	2	3E	1	0	0	0	0	0			
6769	1434.22654	0.002838075	67371008	F	F	MS CAN $511	MS CAN		511	F	F	7	62	F1	0	0	10	3	3			
6770	1434.227674	0.001133978	67371008	F	F	MS CAN $648	MS CAN		648	F	F	2	3E	1	0	0	0	0	0			
6771	1434.231678	0.004003942	67371008	F	F	MS CAN $622	MS CAN		622	F	F	2	3E	1	0	0	0	0	0			
6772	1434.233784	0.002106071	67371008	F	F	MS CAN $509	MS CAN		509	F	F	1	7E	0	39	39	31	30	41			
6773	1434.237662	0.003877997	67371008	F	F	MS CAN $508	MS CAN		508	F	F	1	7E	0	10	14	4	3	41			
6774	1434.241744	0.004082084	67371008	F	F	MS CAN $484	MS CAN		484	F	F	1	7E	0	0	0	0	0	0			
6775	1434.271965	0.03022033	67371008	F	F	MS CAN $7E0	MS CAN		7.00E+00	F	F	2	3E	1	0	0	0	0	0			
6776	1434.274487	0.002522111	67371008	F	F	MS CAN $7E8	MS CAN		7.00E+08	F	F	1	7E	0	49	30	35	43	30			
6777	1434.275939	0.001452088	2.88072E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	3E	1	0	0	0	0	0			
6778	1434.279927	0.00398773	67371008	F	F	MS CAN $650	MS CAN		650	F	F	2	3E	1	0	0	0	0	0			
6779	1434.283079	0.003152072	2.89172E+14	F	F	MS CAN $504	MS CAN		504	F	F	1	7E	3E	0	1C	80	80	0			
6780	1434.283949	0.000870109	67371008	F	F	MS CAN $658	MS CAN		658	F	F	2	3E	1	0	0	0	0	0			
6781	1434.284305	0.000356138	67371008	F	F	MS CAN $50A	MS CAN		50A	F	F	1	7E	0	34	30	36	34	41			
6782	1434.287943	0.003637969	67371008	F	F	MS CAN $728	MS CAN		728	F	F	2	3E	1	0	0	0	0	0			
6783	1434.291973	0.004029989	67371008	F	F	MS CAN $7DA	MS CAN		7DA	F	F	3	22	F1	0	0	0	0	0			
6784	1434.293601	0.001628101	67371008	F	F	MS CAN $50B	MS CAN		50B	F	F	1	7E	0	37	39	31	30	41			
6785	1434.294605	0.001004279	67371008	F	F	MS CAN $525	MS CAN		525	F	F	1	7E	0	0	0	0	0	0			
6786	1434.295947	0.001341999	67371008	F	F	MS CAN $628	MS CAN		628	F	F	3	22	F1	0	0	0	0	0			
6787	1434.299975	0.004027903	67371008	F	F	MS CAN $678	MS CAN		678	F	F	2	3E	1	0	0	0	0	0			
6788	1434.302709	0.002734125	67371008	F	F	MS CAN $7DB	MS CAN		7DB	F	F	7	62	F1	0	0	2	1	3			
6789	1434.302985	0.000276029	67371008	F	F	MS CAN $505	MS CAN		505	F	F	7	62	F1	0	0	2	3	3			
6790	1434.303965	0.000980079	67371008	F	F	MS CAN $7F8	MS CAN		7F8	F	F	2	3E	1	0	0	0	0	0			
6791	1434.306617	0.002651989	67371008	F	F	MS CAN $50F	MS CAN		50F	F	F	1	7E	0	0	0	0	0	0			
6792	1434.307961	0.001344025	67371008	F	F	MS CAN $680	MS CAN		680	F	F	2	3E	1	0	0	0	0	0			
6793	1434.311957	0.003995776	67371008	F	F	MS CAN $6A0	MS CAN		6A0	F	F	2	3E	1	0	0	0	0	0			
6794	1434.312561	0.000604093	67371008	F	F	MS CAN $510	MS CAN		510	F	F	1	7E	0	0	0	0	0	0			
6795	1434.315977	0.003416061	67371008	F	F	MS CAN $6CC	MS CAN		6CC	F	F	3	22	F1	0	0	0	0	0			
